t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1732997416,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,610.442589,2893.134761,6882.674234,7952.224634,calls/second,milliseconds
1732997421,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,569.751154,2661.812477,6768.913635,7908.168101,calls/second,milliseconds
1732997426,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,534.185570,2448.985703,6657.033334,7864.355647,calls/second,milliseconds
1732997431,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,502.761814,2253.175617,6547.002251,7820.785922,calls/second,milliseconds
1732997436,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,474.858520,2073.021642,6438.789822,7777.457579,calls/second,milliseconds
1732997441,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,449.860249,1907.271983,6332.365987,7734.369282,calls/second,milliseconds
1732997446,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,427.376875,1754.774935,6227.701183,7691.519700,calls/second,milliseconds
1732997451,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,407.027288,1614.470878,6124.766337,7648.907512,calls/second,milliseconds
1732997456,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,388.492439,1485.384914,6023.532853,7606.531402,calls/second,milliseconds
1732997461,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,371.610442,1366.620094,5923.972612,7564.390062,calls/second,milliseconds
1732997466,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,356.145202,1257.351184,5826.057957,7522.482191,calls/second,milliseconds
1732997471,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,341.903399,1156.818934,5729.761690,7480.806497,calls/second,milliseconds
1732997476,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,328.763454,1156.818934,5729.761690,7480.806497,calls/second,milliseconds
1732997481,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,316.578611,979.226087,5541.917758,7398.146497,calls/second,milliseconds
1732997486,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,305.279060,979.226087,5541.917758,7398.146497,calls/second,milliseconds
1732997491,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,294.755162,900.931492,5450.317914,7357.159641,calls/second,milliseconds
1732997496,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,284.931706,828.896987,5360.232083,7316.399858,calls/second,milliseconds
1732997501,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,275.737164,762.622043,5271.635240,7275.865891,calls/second,milliseconds
1732997506,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,267.117450,645.545622,5098.810480,7195.470405,calls/second,milliseconds
1732997511,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,259.026498,645.545622,5098.810480,7195.470405,calls/second,milliseconds
1732997516,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,251.407239,593.930644,5014.534555,7155.606406,calls/second,milliseconds
1732997521,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,244.224299,546.442572,4931.651589,7115.963258,calls/second,milliseconds
1732997526,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,237.440063,502.751436,4850.138558,7076.539740,calls/second,milliseconds
1732997531,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,231.023454,462.553651,4769.972819,7037.334635,calls/second,milliseconds
1732997536,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,224.943718,425.569903,4691.132103,6998.346731,calls/second,milliseconds
1732997541,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,219.173218,360.237146,4537.338500,6921.017724,calls/second,milliseconds
1732997546,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,213.695985,360.237146,4537.338500,6921.017724,calls/second,milliseconds
1732997551,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,208.485286,331.434174,4462.342891,6882.674234,calls/second,milliseconds
1732997556,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,203.521721,304.934160,4388.586850,6844.543173,calls/second,milliseconds
1732997561,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,198.787589,280.552971,4316.049890,6806.623363,calls/second,milliseconds
1732997566,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,194.263552,237.482963,4174.552944,6731.412825,calls/second,milliseconds
1732997571,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,189.950661,218.494874,4105.553653,6694.119775,calls/second,milliseconds
1732997576,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,185.823513,218.494874,4105.553653,6694.119775,calls/second,milliseconds
1732997581,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,181.842036,184.951917,3970.957594,6620.152357,calls/second,milliseconds
1732997586,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,178.081710,184.951917,3970.957594,6620.152357,calls/second,milliseconds
1732997591,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,174.444652,156.558418,3840.774119,6547.002251,calls/second,milliseconds
1732997596,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,170.956298,156.558418,3840.774119,6547.002251,calls/second,milliseconds
1732997601,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,167.605412,144.040698,3777.291707,6510.730863,calls/second,milliseconds
1732997606,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,164.381559,132.523840,3714.858567,6474.660425,calls/second,milliseconds
1732997611,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,161.280081,121.927819,3653.457355,6438.789822,calls/second,milliseconds
1732997616,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,158.293610,112.179008,3593.071017,6403.117947,calls/second,milliseconds
1732997621,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,155.415599,103.209670,3533.682776,6367.643701,calls/second,milliseconds
1732997626,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,152.641260,94.957481,3475.276138,6332.365987,calls/second,milliseconds
1732997631,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,149.962070,87.365100,3417.834875,6297.283717,calls/second,milliseconds
1732997636,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,147.376478,80.379772,3361.343034,6262.395808,calls/second,milliseconds
1732997641,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,144.879242,73.952960,3305.784920,6227.701183,calls/second,milliseconds
1732997646,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,142.464683,68.040008,3251.145102,6193.198772,calls/second,milliseconds
1732997651,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,140.128337,62.599829,3197.408400,6158.887509,calls/second,milliseconds
1732997656,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,137.868603,57.594623,3144.559887,6124.766337,calls/second,milliseconds
1732997661,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,135.677943,48.752796,3041.468952,6057.090053,calls/second,milliseconds
1732997666,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,133.558274,44.854738,2991.197892,6023.532853,calls/second,milliseconds
1732997671,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,131.501502,41.268351,2941.757739,5990.161566,calls/second,milliseconds
1732997676,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,129.510082,37.968716,2893.134761,5956.975160,calls/second,milliseconds
1732997681,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,127.578491,34.932905,2845.315449,5923.972612,calls/second,milliseconds
1732997686,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,125.702366,32.139824,2798.286521,5891.152904,calls/second,milliseconds
1732997691,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,123.878342,29.570066,2752.034913,5858.515021,calls/second,milliseconds
1732997696,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,122.111345,27.205774,2706.547777,5826.057957,calls/second,milliseconds
1732997701,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,120.390666,25.030520,2661.812477,5793.780711,calls/second,milliseconds
1732997706,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,118.716434,23.029190,2617.816587,5761.682285,calls/second,milliseconds
