t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1732997421,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,283.597765,253.207043,334.877094,347.450693,calls/second,milliseconds
1732997426,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,265.897179,253.207043,334.877094,347.450693,calls/second,milliseconds
1732997431,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,250.251297,232.961726,329.342062,345.525763,calls/second,milliseconds
1732997436,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,236.362741,214.335135,323.898517,343.611498,calls/second,milliseconds
1732997441,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,223.916541,197.197843,318.544945,341.707838,calls/second,milliseconds
1732997446,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,212.723501,181.430774,313.279861,339.814724,calls/second,milliseconds
1732997451,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,202.593027,166.924371,308.101800,337.932099,calls/second,milliseconds
1732997456,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,193.367065,141.298429,298.001021,334.198081,calls/second,milliseconds
1732997461,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,184.964988,130.000831,293.075498,332.346573,calls/second,milliseconds
1732997466,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,177.266715,130.000831,293.075498,332.346573,calls/second,milliseconds
1732997471,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,170.176011,119.606538,288.231386,330.505322,calls/second,milliseconds
1732997476,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,163.635073,110.043327,283.467340,328.674273,calls/second,milliseconds
1732997481,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,157.570220,101.244749,278.782037,326.853367,calls/second,milliseconds
1732997486,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,151.946186,93.149666,274.174175,325.042550,calls/second,milliseconds
1732997491,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,146.706795,85.701829,269.642475,323.241765,calls/second,milliseconds
1732997496,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,141.817082,78.849490,265.185677,321.450956,calls/second,milliseconds
1732997501,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,137.240515,72.545032,260.802543,319.670069,calls/second,milliseconds
1732997506,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,132.950678,66.744652,256.491856,317.899048,calls/second,milliseconds
1732997511,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,128.923121,61.408044,252.252419,316.137839,calls/second,milliseconds
1732997516,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,125.130709,56.498128,248.083053,314.386388,calls/second,milliseconds
1732997521,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,121.555628,51.980787,243.982601,312.644639,calls/second,milliseconds
1732997526,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,118.178525,47.824633,239.949923,310.912540,calls/second,milliseconds
1732997531,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,114.984634,44.000786,235.983900,309.190038,calls/second,milliseconds
1732997536,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,111.958638,40.482678,232.083429,307.477078,calls/second,milliseconds
1732997541,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,109.086427,37.245862,228.247427,305.773608,calls/second,milliseconds
1732997546,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,106.360338,34.267847,224.474829,304.079576,calls/second,milliseconds
1732997551,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,103.766866,31.527941,220.764586,302.394929,calls/second,milliseconds
1732997556,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,101.296041,29.007106,217.115669,300.719615,calls/second,milliseconds
1732997561,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,98.939526,26.687826,213.527062,299.053582,calls/second,milliseconds
1732997566,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,96.687781,24.553985,209.997771,297.396780,calls/second,milliseconds
1732997571,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,94.541188,22.590757,206.526813,295.749157,calls/second,milliseconds
1732997576,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,92.487095,20.784500,203.113225,294.110662,calls/second,milliseconds
1732997581,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,90.506149,17.593699,196.454381,290.860853,calls/second,milliseconds
1732997586,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,88.633617,17.593699,196.454381,290.860853,calls/second,milliseconds
1732997591,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,86.823505,16.186985,193.207276,289.249440,calls/second,milliseconds
1732997596,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,85.087197,14.892745,190.013840,287.646954,calls/second,milliseconds
1732997601,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,83.419243,13.701987,186.873188,286.053346,calls/second,milliseconds
1732997606,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,81.814735,12.606436,183.784446,284.468567,calls/second,milliseconds
1732997611,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,80.271191,11.598481,180.746756,282.892568,calls/second,milliseconds
1732997616,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,78.784568,10.671118,177.759275,281.325300,calls/second,milliseconds
1732997621,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,77.352111,9.817903,174.821173,279.766715,calls/second,milliseconds
1732997626,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,75.971167,9.032906,171.931633,278.216765,calls/second,milliseconds
1732997631,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,74.637722,8.310675,169.089853,276.675402,calls/second,milliseconds
1732997636,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,73.350801,7.646190,166.295043,275.142578,calls/second,milliseconds
1732997641,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,72.107847,7.034835,163.546428,273.618247,calls/second,milliseconds
1732997646,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,70.905986,6.472360,160.843243,272.102360,calls/second,milliseconds
1732997651,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,69.743301,5.954859,158.184738,270.594871,calls/second,milliseconds
1732997656,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,68.618476,5.478735,155.570175,269.095735,calls/second,milliseconds
1732997661,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,67.528124,5.040679,152.998826,267.604903,calls/second,milliseconds
1732997666,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,66.473243,4.637649,150.469978,266.122332,calls/second,milliseconds
1732997671,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,65.449507,4.266843,147.982928,264.647973,calls/second,milliseconds
1732997676,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,64.458443,3.925685,145.536985,263.181783,calls/second,milliseconds
1732997681,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,63.497051,3.611804,143.131470,261.723716,calls/second,milliseconds
1732997686,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,62.563241,3.323021,140.765715,260.273727,calls/second,milliseconds
1732997691,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,61.655510,3.057326,138.439063,258.831771,calls/second,milliseconds
1732997696,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,60.775830,2.812876,136.150866,257.397804,calls/second,milliseconds
1732997701,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,59.919391,2.587971,133.900490,255.971781,calls/second,milliseconds
1732997706,21271,8.270595,0.125691,0.003788,0.508682,0.049370,0.065625,0.178592,1.196795,2.413454,8.201585,59.085957,2.190670,129.510710,253.143392,calls/second,milliseconds
