t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1733002575,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,14.802610,5.402402,337.031680,671.199104,calls/second,milliseconds
1733002580,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,14.575155,4.970449,331.461036,667.480559,calls/second,milliseconds
1733002585,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,14.354193,4.573034,325.982467,663.782615,calls/second,milliseconds
1733002590,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,14.139936,4.207395,320.594451,660.105158,calls/second,milliseconds
1733002595,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,13.932069,3.870990,315.295490,656.448075,calls/second,milliseconds
1733002600,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,13.729731,3.561483,310.084114,652.811253,calls/second,milliseconds
1733002605,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,13.533461,3.276722,304.958875,649.194580,calls/second,milliseconds
1733002610,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,13.343175,3.014730,299.918348,645.597943,calls/second,milliseconds
1733002615,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,13.157667,2.773685,294.961134,642.021232,calls/second,milliseconds
1733002620,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,12.976786,2.551914,290.085855,638.464337,calls/second,milliseconds
1733002625,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,12.802196,2.347874,285.291158,634.927148,calls/second,milliseconds
1733002630,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,12.631560,2.160148,280.575709,631.409555,calls/second,milliseconds
1733002635,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,12.465176,1.987432,275.938201,627.911450,calls/second,milliseconds
1733002640,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,12.303122,1.828526,271.377344,624.432725,calls/second,milliseconds
1733002645,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,12.145567,1.682325,266.891871,620.973273,calls/second,milliseconds
1733002650,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,11.991490,1.547814,262.480536,617.532986,calls/second,milliseconds
1733002655,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,11.841651,1.424058,258.142114,614.111760,calls/second,milliseconds
1733002660,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,11.695545,1.310196,253.875401,610.709487,calls/second,milliseconds
1733002665,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,11.553059,1.205439,249.679209,607.326064,calls/second,milliseconds
1733002670,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,11.413799,1.109057,245.552375,603.961385,calls/second,milliseconds
1733002675,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,11.277758,1.020382,241.493751,600.615347,calls/second,milliseconds
1733002680,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,11.145079,0.938797,237.502210,597.287847,calls/second,milliseconds
1733002685,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,11.015446,0.863735,233.576644,593.978782,calls/second,milliseconds
1733002690,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,10.888815,0.794674,229.715962,590.688049,calls/second,milliseconds
1733002695,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,10.765152,0.731136,225.919091,587.415547,calls/second,milliseconds
1733002700,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,10.644004,0.672677,222.184977,584.161176,calls/second,milliseconds
1733002705,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,10.525727,0.618893,218.512582,580.924834,calls/second,milliseconds
1733002710,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,10.410022,0.569409,214.900887,577.706422,calls/second,milliseconds
1733002715,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,10.296978,0.523882,211.348888,574.505841,calls/second,milliseconds
1733002720,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,10.186082,0.481994,207.855598,571.322991,calls/second,milliseconds
1733002725,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,10.078013,0.443456,204.420047,568.157775,calls/second,milliseconds
1733002730,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.971661,0.407999,201.041281,565.010095,calls/second,milliseconds
1733002735,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.867793,0.375378,197.718361,561.879853,calls/second,milliseconds
1733002740,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.766201,0.345364,194.450364,558.766953,calls/second,milliseconds
1733002745,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.666539,0.317750,191.236382,555.671299,calls/second,milliseconds
1733002750,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.568798,0.292344,188.075522,552.592796,calls/second,milliseconds
1733002755,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.473196,0.268970,184.966908,549.531348,calls/second,milliseconds
1733002760,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.379422,0.247464,181.909673,546.486860,calls/second,milliseconds
1733002765,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.287227,0.227678,178.902971,543.459240,calls/second,milliseconds
1733002770,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.197224,0.209474,175.945965,540.448393,calls/second,milliseconds
1733002775,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.108693,0.192725,173.037834,537.454227,calls/second,milliseconds
1733002780,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,9.022090,0.177316,170.177770,534.476649,calls/second,milliseconds
1733002785,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.936919,0.163138,167.364979,531.515567,calls/second,milliseconds
1733002790,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.853428,0.150095,164.598679,528.570890,calls/second,milliseconds
1733002795,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.771402,0.138094,161.878102,525.642527,calls/second,milliseconds
1733002800,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.690812,0.127052,159.202493,522.730388,calls/second,milliseconds
1733002805,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.611852,0.116894,156.571107,519.834382,calls/second,milliseconds
1733002810,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.534297,0.107547,153.983214,516.954420,calls/second,milliseconds
1733002815,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.458048,0.098948,151.438095,514.090414,calls/second,milliseconds
1733002820,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.383243,0.091037,148.935044,511.242275,calls/second,milliseconds
1733002825,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.309611,0.083758,146.473364,508.409915,calls/second,milliseconds
1733002830,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.237291,0.077061,144.052372,505.593247,calls/second,milliseconds
1733002835,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.166253,0.070900,141.671396,502.792184,calls/second,milliseconds
1733002840,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.096536,0.065231,139.329774,500.006638,calls/second,milliseconds
1733002845,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,8.027940,0.060015,137.026855,497.236526,calls/second,milliseconds
1733002850,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.960462,0.055217,134.762001,494.481760,calls/second,milliseconds
1733002855,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.894050,0.050802,132.534581,491.742256,calls/second,milliseconds
1733002860,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.828883,0.046740,130.343977,489.017929,calls/second,milliseconds
1733002865,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.764579,0.043003,128.189580,486.308695,calls/second,milliseconds
1733002870,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.701440,0.039564,126.070793,483.614471,calls/second,milliseconds
1733002875,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.639462,0.036401,123.987026,480.935173,calls/second,milliseconds
1733002880,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.578340,0.033491,121.937701,478.270719,calls/second,milliseconds
1733002885,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.518247,0.030813,119.922248,475.621027,calls/second,milliseconds
1733002890,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.459001,0.028349,117.940107,472.986014,calls/second,milliseconds
1733002895,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.400704,0.026083,115.990729,470.365600,calls/second,milliseconds
1733002900,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.343334,0.023997,114.073571,467.759703,calls/second,milliseconds
1733002905,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.286741,0.022078,112.188100,465.168243,calls/second,milliseconds
1733002910,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.231258,0.020313,110.333794,462.591140,calls/second,milliseconds
1733002915,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.176397,0.018689,108.510137,460.028315,calls/second,milliseconds
1733002920,4736,0.443000,0.012562,0.000200,0.029146,0.008000,0.012375,0.028095,0.051849,0.195999,0.438972,7.122426,0.017195,106.716622,457.479688,calls/second,milliseconds
