t,count
1733003455,427986
1733003460,427986
1733003465,427986
1733003470,427986
1733003475,427986
1733003480,427986
1733003485,427986
1733003490,427986
1733003495,427986
1733003500,427986
1733003505,427986
1733003510,427986
1733003515,427986
1733003520,427986
1733003525,427986
1733003530,427986
1733003535,427986
1733003540,427986
1733003545,427986
1733003550,427986
1733003555,427986
1733003560,427986
1733003565,427986
1733003570,427986
1733003575,427986
1733003580,427986
1733003585,427986
1733003590,427986
1733003595,427986
1733003600,427986
1733003605,427986
1733003610,427986
1733003615,427986
1733003620,427986
1733003625,427986
1733003630,427986
1733003635,427986
1733003640,427986
1733003645,427986
1733003650,427986
1733003655,427986
1733003660,427986
1733003665,427986
1733003670,427986
1733003675,427986
1733003680,427986
1733003685,427986
1733003690,427986
1733003695,427986
1733003700,427986
1733003705,427986
1733003710,427986
1733003715,427986
1733003720,427986
1733003725,427986
1733003730,427986
1733003735,427986
1733003740,427986
1733003745,427986
1733003750,427986
1733003755,427986
1733003760,427986
1733003765,427986
1733003770,427986
1733003775,427986
1733003780,427986
1733003785,427986
1733003790,427986
1733003795,427986
1733003800,427986
1733003805,427986
1733003810,427986
1733003815,427986
1733003820,427986
1733003825,427986
1733003830,427986
1733003835,427986
1733003840,427986
1733003845,427986
1733003850,427986
1733003855,427986
1733003860,427986
1733003865,427986
1733003870,427986
1733003875,427986
1733003880,427986
1733003885,427986
1733003890,427986
1733003895,427986
1733003900,427986
1733003905,427986
1733003910,427986
1733003915,427986
1733003920,427986
1733003925,427986
1733003930,427986
1733003935,427986
1733003940,427986
1733003945,427986
1733003950,427986
1733003955,427986
1733003960,427986
1733003965,427986
1733003970,427986
1733003975,427986
1733003980,427986
1733003985,427986
1733003990,427986
1733003995,427986
1733004000,427986
1733004005,427986
1733004010,427986
1733004015,427986
1733004020,427986
1733004025,427986
1733004030,427986
1733004035,427986
1733004040,427986
1733004045,427986
1733004050,427986
1733004055,427986
1733004060,427986
1733004065,427986
1733004070,427986
1733004075,427986
1733004080,427986
1733004085,427986
1733004090,427986
1733004095,427986
1733004100,427986
1733004105,427986
1733004110,427986
1733004115,427986
1733004120,427986
1733004125,427986
1733004130,427986
1733004135,427986
1733004140,427986
1733004145,427986
1733004150,427986
1733004155,427986
1733004160,427986
1733004165,427986
1733004170,427986
1733004175,427986
1733004180,427986
1733004185,427986
1733004190,427986
1733004195,427986
1733004200,427986
1733004205,427986
1733004210,427986
1733004215,427986
1733004220,427986
1733004225,427986
1733004230,427986
1733004235,427986
1733004240,427986
1733004245,427986
1733004250,427986
1733004255,427986
1733004260,427986
1733004265,427986
1733004270,427986
1733004275,427986
1733004280,427986
1733004285,427986
1733004290,427986
1733004295,427986
1733004300,427986
1733004305,427986
1733004310,427986
1733004315,427986
1733004320,427986
1733004325,427986
1733004330,427986
1733004335,427986
1733004340,427986
1733004345,427986
1733004350,427986
1733004355,427986
1733004360,427986
1733004365,427986
1733004370,427986
1733004375,427986
1733004380,427986
1733004385,427986
1733004390,427986
1733004395,427986
1733004400,427986
1733004405,427986
1733004410,427986
1733004415,427986
1733004420,427986
1733004425,427986
1733004430,427986
1733004435,427986
1733004440,427986
1733004445,427986
1733004450,427986
1733004455,427986
1733004460,427986
1733004465,427986
1733004470,427986
1733004475,427986
1733004480,427986
1733004485,427986
1733004490,427986
1733004495,427986
1733004500,427986
1733004505,427986
1733004510,427986
1733004515,427986
1733004520,427986
1733004525,427986
1733004530,427986
1733004535,427986
1733004540,427986
1733004545,427986
1733004550,427986
1733004555,427986
1733004560,427986
1733004565,427986
1733004570,427986
1733004575,427986
1733004580,427986
1733004585,427986
1733004590,427986
1733004595,427986
1733004600,427986
1733004605,427986
1733004610,427986
1733004615,427986
1733004620,427986
1733004625,427986
1733004630,427986
1733004635,427986
1733004640,427986
1733004645,427986
1733004650,427986
1733004655,427986
1733004660,427986
1733004665,427986
1733004670,427986
1733004675,427986
1733004680,427986
1733004685,427986
1733004690,427986
1733004695,427986
1733004700,427986
1733004705,427986
1733004710,427986
1733004715,427986
1733004720,427986
1733004725,427986
1733004730,427986
1733004735,427986
1733004740,427986
1733004745,427986
1733004750,427986
1733004755,427986
1733004760,427986
1733004765,427986
1733004770,427986
1733004775,427986
1733004780,427986
1733004785,427986
1733004790,427986
1733004795,427986
1733004800,427986
1733004805,427986
1733004810,427986
1733004815,427986
1733004820,427986
1733004825,427986
1733004830,427986
1733004835,427986
1733004840,427986
1733004845,427986
1733004850,427986
1733004855,427986
1733004860,427986
1733004865,427986
1733004870,427986
1733004875,427986
1733004880,427986
1733004885,427986
1733004890,427986
1733004895,427986
1733004900,427986
1733004905,427986
1733004910,427986
1733004915,427986
1733004920,427986
1733004925,427986
1733004930,427986
1733004935,427986
1733004940,427986
1733004945,427986
1733004950,427986
1733004955,427986
1733004960,427986
1733004965,427986
1733004970,427986
1733004975,427986
1733004980,427986
1733004985,427986
1733004990,427986
1733004995,427986
1733005000,427986
1733005005,427986
1733005010,427986
1733005015,427986
1733005020,427986
1733005025,427986
1733005030,427986
1733005035,427986
1733005040,427986
1733005045,427986
1733005050,427986
1733005055,427986
