t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1733002480,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,17.385446,12.350545,204.442126,326.388363,calls/second,milliseconds
1733002485,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,17.007856,11.363050,201.062994,324.580122,calls/second,milliseconds
1733002490,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,16.644329,10.454511,197.739715,322.781899,calls/second,milliseconds
1733002495,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,16.298995,9.618614,194.471365,320.993638,calls/second,milliseconds
1733002500,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,15.966125,8.849552,191.257037,319.215284,calls/second,milliseconds
1733002505,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,15.646568,8.141981,188.095836,317.446783,calls/second,milliseconds
1733002510,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,15.339420,7.490984,184.986885,315.688080,calls/second,milliseconds
1733002515,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,15.044811,6.892038,181.929321,313.939120,calls/second,milliseconds
1733002520,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,14.760937,6.340981,178.922294,312.199849,calls/second,milliseconds
1733002525,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,14.487286,5.833985,175.964968,310.470215,calls/second,milliseconds
1733002530,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,14.223885,5.367525,173.056523,308.750162,calls/second,milliseconds
1733002535,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,13.970346,4.938361,170.196150,307.039640,calls/second,milliseconds
1733002540,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,13.724491,4.543512,167.383055,305.338593,calls/second,milliseconds
1733002545,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,13.488028,4.180233,164.616457,303.646971,calls/second,milliseconds
1733002550,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,13.259331,3.846000,161.895586,301.964721,calls/second,milliseconds
1733002555,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,13.038134,3.538490,159.219688,300.291790,calls/second,milliseconds
1733002560,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,12.824398,3.255568,156.588018,298.628128,calls/second,milliseconds
1733002565,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,12.618060,2.995268,153.999845,296.973683,calls/second,milliseconds
1733002570,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,12.417548,2.755779,151.454452,295.328404,calls/second,milliseconds
1733002575,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,12.223367,2.535439,148.951130,293.692239,calls/second,milliseconds
1733002580,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,12.035553,2.332717,146.489184,292.065140,calls/second,milliseconds
1733002585,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,11.853102,2.146203,144.067931,290.447054,calls/second,milliseconds
1733002590,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,11.676187,1.974602,141.686697,288.837934,calls/second,milliseconds
1733002595,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,11.504548,1.816722,139.344822,287.237728,calls/second,milliseconds
1733002600,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,11.337474,1.671465,137.041655,285.646387,calls/second,milliseconds
1733002605,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,11.175411,1.537822,134.776556,284.063862,calls/second,milliseconds
1733002610,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,11.018286,1.414864,132.548895,282.490106,calls/second,milliseconds
1733002615,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,10.865109,1.301738,130.358055,280.925067,calls/second,milliseconds
1733002620,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,10.715744,1.197657,128.203426,279.368700,calls/second,milliseconds
1733002625,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,10.571588,1.101897,126.084409,277.820955,calls/second,milliseconds
1733002630,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,10.430689,1.013795,124.000417,276.281784,calls/second,milliseconds
1733002635,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,10.293301,0.932736,121.950871,274.751141,calls/second,milliseconds
1733002640,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,10.159489,0.858159,119.935200,273.228978,calls/second,milliseconds
1733002645,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,10.029392,0.789544,117.952846,271.715248,calls/second,milliseconds
1733002650,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,9.902166,0.726416,116.003257,270.209904,calls/second,milliseconds
1733002655,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,9.778439,0.668335,114.085891,268.712900,calls/second,milliseconds
1733002660,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,9.657795,0.614897,112.200217,267.224190,calls/second,milliseconds
1733002665,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,9.540140,0.565733,110.345711,265.743728,calls/second,milliseconds
1733002670,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,9.425148,0.520499,108.521857,264.271467,calls/second,milliseconds
1733002675,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,9.312815,0.478883,106.728148,262.807363,calls/second,milliseconds
1733002680,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,9.203256,0.440593,104.964087,261.351370,calls/second,milliseconds
1733002685,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,9.096215,0.405365,103.229183,259.903444,calls/second,milliseconds
1733002690,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.991649,0.372954,101.522955,258.463539,calls/second,milliseconds
1733002695,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.889537,0.343134,99.844928,257.031612,calls/second,milliseconds
1733002700,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.789501,0.315699,98.194637,255.607618,calls/second,milliseconds
1733002705,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.691835,0.290457,96.571622,254.191513,calls/second,milliseconds
1733002710,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.596293,0.267233,94.975434,252.783253,calls/second,milliseconds
1733002715,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.502948,0.245867,93.405628,251.382795,calls/second,milliseconds
1733002720,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.411377,0.226208,91.861769,249.990096,calls/second,milliseconds
1733002725,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.322140,0.208122,90.343427,248.605113,calls/second,milliseconds
1733002730,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.234321,0.191481,88.850182,247.227803,calls/second,milliseconds
1733002735,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.148553,0.176171,87.381617,245.858124,calls/second,milliseconds
1733002740,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,8.064664,0.162085,85.937326,244.496032,calls/second,milliseconds
1733002745,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.982369,0.149126,84.516907,243.141487,calls/second,milliseconds
1733002750,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.901659,0.137202,83.119965,241.794446,calls/second,milliseconds
1733002755,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.822717,0.126232,81.746113,240.454868,calls/second,milliseconds
1733002760,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.745283,0.116139,80.394969,239.122712,calls/second,milliseconds
1733002765,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.669153,0.106853,79.066157,237.797936,calls/second,milliseconds
1733002770,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.594834,0.098310,77.759308,236.480499,calls/second,milliseconds
1733002775,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.521730,0.090449,76.474060,235.170361,calls/second,milliseconds
1733002780,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.450217,0.083217,75.210055,233.867481,calls/second,milliseconds
1733002785,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.379887,0.076564,73.966942,232.571820,calls/second,milliseconds
1733002790,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.310945,0.070442,72.744376,231.283337,calls/second,milliseconds
1733002795,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.243212,0.064810,71.542017,230.001992,calls/second,milliseconds
1733002800,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.176665,0.059628,70.359532,228.727746,calls/second,milliseconds
1733002805,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.111463,0.054860,69.196591,227.460560,calls/second,milliseconds
1733002810,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,7.047422,0.050474,68.052872,226.200393,calls/second,milliseconds
1733002815,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.984460,0.046438,66.928057,224.947209,calls/second,milliseconds
1733002820,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.922690,0.042725,65.821833,223.700967,calls/second,milliseconds
1733002825,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.861887,0.039309,64.733894,222.461630,calls/second,milliseconds
1733002830,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.802169,0.036166,63.663937,221.229159,calls/second,milliseconds
1733002835,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.743509,0.033274,62.611665,220.003515,calls/second,milliseconds
1733002840,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.685940,0.030614,61.576785,218.784662,calls/second,milliseconds
1733002845,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.629297,0.028166,60.559010,217.572562,calls/second,milliseconds
1733002850,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.573576,0.025914,59.558058,216.367177,calls/second,milliseconds
1733002855,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.518737,0.023842,58.573650,215.168470,calls/second,milliseconds
1733002860,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.464924,0.021936,57.605512,213.976404,calls/second,milliseconds
1733002865,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.411825,0.020182,56.653377,212.790942,calls/second,milliseconds
1733002870,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.359688,0.018568,55.716979,211.612048,calls/second,milliseconds
1733002875,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.308509,0.017084,54.796058,210.439685,calls/second,milliseconds
1733002880,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.258038,0.015718,53.890359,209.273817,calls/second,milliseconds
1733002885,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.208415,0.014461,52.999630,208.114409,calls/second,milliseconds
1733002890,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.159492,0.013305,52.123623,206.961423,calls/second,milliseconds
1733002895,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.111353,0.012241,51.262095,205.814825,calls/second,milliseconds
1733002900,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.063980,0.011262,50.414807,204.674580,calls/second,milliseconds
1733002905,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,6.017248,0.010362,49.581524,203.540652,calls/second,milliseconds
1733002910,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,5.971431,0.009533,48.762013,202.413006,calls/second,milliseconds
1733002915,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,5.926130,0.008771,47.956048,201.291607,calls/second,milliseconds
1733002920,3911,2.092199,0.090770,0.001501,0.139406,0.038500,0.070675,0.366830,0.525015,0.581148,2.066656,5.881563,0.008070,47.163405,200.176421,calls/second,milliseconds
