t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1732997416,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,610.442589,2893.134761,6882.674234,7952.224634,calls/second,milliseconds
1732997421,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,569.751154,2661.812477,6768.913635,7908.168101,calls/second,milliseconds
1732997426,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,534.185570,2448.985703,6657.033334,7864.355647,calls/second,milliseconds
1732997431,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,502.761814,2253.175617,6547.002251,7820.785922,calls/second,milliseconds
1732997436,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,474.858520,2073.021642,6438.789822,7777.457579,calls/second,milliseconds
1732997441,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,449.860249,1907.271983,6332.365987,7734.369282,calls/second,milliseconds
1732997446,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,427.376875,1754.774935,6227.701183,7691.519700,calls/second,milliseconds
1732997451,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,407.027288,1614.470878,6124.766337,7648.907512,calls/second,milliseconds
1732997456,42739,0.372965,0.002256,0.000861,0.011972,0.001262,0.001691,0.004940,0.008263,0.015795,0.363675,388.492439,1485.384914,6023.532853,7606.531402,calls/second,milliseconds
1733002260,23754,0.099700,0.007323,0.000999,0.014041,0.002200,0.004900,0.041775,0.059942,0.070264,0.099686,4743.574030,4737.000000,4737.000000,4737.000000,calls/second,milliseconds
1733002265,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,4310.281712,4737.000000,4737.000000,4737.000000,calls/second,milliseconds
1733002270,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,2867.725050,4665.807547,4722.282982,4732.067049,calls/second,milliseconds
1733002275,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,2150.764179,4292.750173,4644.230510,4705.850678,calls/second,milliseconds
1733002280,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,1719.495706,3949.520820,4567.468132,4679.779550,calls/second,milliseconds
1733002285,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,1432.333721,3633.734571,4491.974524,4653.852860,calls/second,milliseconds
1733002290,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,1227.700809,3343.197196,4417.728715,4628.069808,calls/second,milliseconds
1733002295,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,1073.924627,3075.889908,4344.710082,4602.429598,calls/second,milliseconds
1733002300,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,954.474377,2829.955329,4272.898341,4576.931438,calls/second,milliseconds
1733002305,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,859.001009,2603.684595,4202.273544,4551.574542,calls/second,milliseconds
1733002310,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,780.857140,2395.505469,4132.816071,4526.358127,calls/second,milliseconds
1733002315,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,715.840023,2203.971427,4064.506630,4501.281415,calls/second,milliseconds
1733002320,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,660.670210,2027.751601,3997.326244,4476.343632,calls/second,milliseconds
1733002325,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,613.440168,1865.621535,3931.256253,4451.544008,calls/second,milliseconds
1733002330,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,572.608872,1716.454673,3866.278302,4426.881778,calls/second,milliseconds
1733002335,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,536.774380,1579.214535,3802.374343,4402.356180,calls/second,milliseconds
1733002340,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,505.203102,1452.947512,3739.526623,4377.966457,calls/second,milliseconds
1733002345,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,477.063487,1336.776243,3677.717685,4353.711858,calls/second,milliseconds
1733002350,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,451.986887,1229.893516,3616.930358,4329.591632,calls/second,milliseconds
1733002355,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,429.346639,1131.556660,3557.147758,4305.605037,calls/second,milliseconds
1733002360,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,408.913006,1041.082385,3498.353277,4281.751330,calls/second,milliseconds
1733002365,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,390.304622,957.842034,3440.530583,4258.029777,calls/second,milliseconds
1733002370,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,373.318629,881.257213,3383.663614,4234.439645,calls/second,milliseconds
1733002375,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,357.792083,810.795777,3327.736574,4210.980206,calls/second,milliseconds
1733002380,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,343.460870,745.968126,3272.733926,4187.650735,calls/second,milliseconds
1733002385,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,330.238730,686.323808,3218.640393,4164.450514,calls/second,milliseconds
1733002390,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,318.001604,631.448386,3165.440946,4141.378825,calls/second,milliseconds
1733002395,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,306.648054,580.960561,3113.120809,4118.434957,calls/second,milliseconds
1733002400,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,296.030682,534.509519,3061.665448,4095.618201,calls/second,milliseconds
1733002405,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,286.198658,491.772497,3011.060570,4072.927854,calls/second,milliseconds
1733002410,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,276.952880,452.452539,2961.292116,4050.363214,calls/second,milliseconds
1733002415,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,268.313461,416.276432,2912.346262,4027.923587,calls/second,milliseconds
1733002420,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,260.181134,382.992806,2864.209413,4005.608278,calls/second,milliseconds
1733002425,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,252.523539,352.370392,2816.868195,3983.416599,calls/second,milliseconds
1733002430,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,245.315748,324.196411,2770.309459,3961.347866,calls/second,milliseconds
1733002435,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,238.491389,298.275097,2724.520271,3939.401396,calls/second,milliseconds
1733002440,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,232.045298,274.426337,2679.487912,3917.576514,calls/second,milliseconds
1733002445,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,225.935942,252.484419,2635.199872,3895.872544,calls/second,milliseconds
1733002450,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,220.146158,232.296879,2591.643850,3874.288818,calls/second,milliseconds
1733002455,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,214.630940,213.723446,2548.807745,3852.824669,calls/second,milliseconds
1733002460,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,209.407110,196.635063,2506.679658,3831.479435,calls/second,milliseconds
1733002465,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,204.409263,180.912992,2465.247888,3810.252457,calls/second,milliseconds
1733002470,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,199.653039,166.447987,2424.500924,3789.143079,calls/second,milliseconds
1733002475,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,195.124407,153.139541,2384.427449,3768.150650,calls/second,milliseconds
1733002480,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,190.783908,140.895179,2345.016329,3747.274523,calls/second,milliseconds
1733002485,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,186.640276,129.629823,2306.256619,3726.514053,calls/second,milliseconds
1733002490,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,182.650854,119.265195,2268.137550,3705.868598,calls/second,milliseconds
1733002495,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,178.861330,109.729276,2230.648534,3685.337523,calls/second,milliseconds
1733002500,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,175.208419,100.955808,2193.779156,3664.920193,calls/second,milliseconds
1733002505,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,171.701697,92.883827,2157.519176,3644.615978,calls/second,milliseconds
1733002510,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,168.331106,85.457246,2121.858521,3624.424252,calls/second,milliseconds
1733002515,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,165.098085,78.624462,2086.787284,3604.344390,calls/second,milliseconds
1733002520,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,161.982890,72.337997,2052.295724,3584.375775,calls/second,milliseconds
1733002525,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,158.979909,66.554170,2018.374260,3564.517788,calls/second,milliseconds
1733002530,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,156.089368,61.232793,1985.013467,3544.769818,calls/second,milliseconds
1733002535,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,153.307086,56.336889,1952.204081,3525.131254,calls/second,milliseconds
1733002540,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,150.609110,51.832440,1919.936985,3505.601491,calls/second,milliseconds
1733002545,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,148.014221,47.688147,1888.203218,3486.179926,calls/second,milliseconds
1733002550,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,145.504525,43.875213,1856.993964,3466.865959,calls/second,milliseconds
1733002555,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,143.077161,40.367145,1826.300554,3447.658995,calls/second,milliseconds
1733002560,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,140.731645,37.139566,1796.114461,3428.558440,calls/second,milliseconds
1733002565,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,138.467349,34.170050,1766.427300,3409.563705,calls/second,milliseconds
1733002570,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,136.266952,31.437964,1737.230825,3390.674204,calls/second,milliseconds
1733002575,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,134.136051,28.924323,1708.516925,3371.889354,calls/second,milliseconds
1733002580,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,132.075010,26.611662,1680.277624,3353.208574,calls/second,milliseconds
1733002585,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,130.072831,24.483911,1652.505078,3334.631289,calls/second,milliseconds
1733002590,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,128.131395,22.526286,1625.191571,3316.156925,calls/second,milliseconds
1733002595,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,126.247869,20.725183,1598.329517,3297.784911,calls/second,milliseconds
1733002600,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,124.414436,19.068089,1571.911454,3279.514682,calls/second,milliseconds
1733002605,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,122.635981,17.543489,1545.930043,3261.345672,calls/second,milliseconds
1733002610,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,120.911674,16.140789,1520.378067,3243.277321,calls/second,milliseconds
1733002615,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,119.230798,14.850243,1495.248428,3225.309072,calls/second,milliseconds
1733002620,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,117.591614,13.662883,1470.534145,3207.440369,calls/second,milliseconds
1733002625,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,116.009748,12.570459,1446.228353,3189.670662,calls/second,milliseconds
1733002630,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,114.463554,11.565381,1422.324301,3171.999402,calls/second,milliseconds
1733002635,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,112.955882,10.640664,1398.815348,3154.426043,calls/second,milliseconds
1733002640,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,111.487466,9.789883,1375.694964,3136.950043,calls/second,milliseconds
1733002645,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,110.059806,9.007127,1352.956727,3119.570863,calls/second,milliseconds
1733002650,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,108.663644,8.286957,1330.594319,3102.287967,calls/second,milliseconds
1733002655,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,107.305901,7.624369,1308.601529,3085.100820,calls/second,milliseconds
1733002660,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,105.981982,7.014758,1286.972248,3068.008892,calls/second,milliseconds
1733002665,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,104.690857,6.453889,1265.700468,3051.011657,calls/second,milliseconds
1733002670,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,103.428968,5.937864,1244.780280,3034.108588,calls/second,milliseconds
1733002675,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,102.196241,5.463099,1224.205871,3017.299166,calls/second,milliseconds
1733002680,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,100.993950,5.026294,1203.971528,3000.582870,calls/second,milliseconds
1733002685,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,99.819321,4.624413,1184.071629,2983.959184,calls/second,milliseconds
1733002690,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,98.671834,4.254666,1164.500646,2967.427597,calls/second,milliseconds
1733002695,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,97.551288,3.914481,1145.253144,2950.987597,calls/second,milliseconds
1733002700,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,96.453508,3.601497,1126.323774,2934.638677,calls/second,milliseconds
1733002705,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,95.381748,3.313537,1107.707280,2918.380333,calls/second,milliseconds
1733002710,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,94.333294,3.048601,1089.398489,2902.212062,calls/second,milliseconds
1733002715,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,93.308952,2.804849,1071.392316,2886.133366,calls/second,milliseconds
1733002720,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,92.304072,2.580585,1053.683758,2870.143749,calls/second,milliseconds
1733002725,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,91.324796,2.374253,1036.267897,2854.242716,calls/second,milliseconds
1733002730,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,90.361088,2.184418,1019.139896,2838.429778,calls/second,milliseconds
1733002735,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,89.419899,2.009762,1002.294995,2822.704445,calls/second,milliseconds
1733002740,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,88.499316,1.849070,985.728516,2807.066234,calls/second,milliseconds
1733002745,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,87.596231,1.701227,969.435856,2791.514660,calls/second,milliseconds
1733002750,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,86.710536,1.565204,953.412491,2776.049245,calls/second,milliseconds
1733002755,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,85.844251,1.440057,937.653969,2760.669510,calls/second,milliseconds
1733002760,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,84.994511,1.324917,922.155912,2745.374981,calls/second,milliseconds
1733002765,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,84.159078,1.218982,906.914015,2730.165186,calls/second,milliseconds
1733002770,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,83.343514,1.121518,891.924045,2715.039656,calls/second,milliseconds
1733002775,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,82.541292,1.031846,877.181837,2699.997924,calls/second,milliseconds
1733002780,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,81.756531,0.949344,862.683297,2685.039525,calls/second,milliseconds
1733002785,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,80.984747,0.873439,848.424396,2670.163998,calls/second,milliseconds
1733002790,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,80.228181,0.803603,834.401174,2655.370884,calls/second,milliseconds
1733002795,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,79.484901,0.739350,820.609736,2640.659725,calls/second,milliseconds
1733002800,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,78.754630,0.680235,807.046250,2626.030069,calls/second,milliseconds
1733002805,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,78.039124,0.625846,793.706949,2611.481463,calls/second,milliseconds
1733002810,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,77.336357,0.575806,780.588127,2597.013459,calls/second,milliseconds
1733002815,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,76.645417,0.529767,767.686140,2582.625610,calls/second,milliseconds
1733002820,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,75.967569,0.487410,754.997404,2568.317471,calls/second,milliseconds
1733002825,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,75.300335,0.448438,742.518395,2554.088602,calls/second,milliseconds
1733002830,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,74.645008,0.412583,730.245645,2539.938563,calls/second,milliseconds
1733002835,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,74.001290,0.379595,718.175746,2525.866917,calls/second,milliseconds
1733002840,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,73.369542,0.349244,706.305345,2511.873231,calls/second,milliseconds
1733002845,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,72.747956,0.321320,694.631145,2497.957071,calls/second,milliseconds
1733002850,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,72.136484,0.295629,683.149902,2484.118009,calls/second,milliseconds
1733002855,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,71.534696,0.271992,671.858427,2470.355618,calls/second,milliseconds
1733002860,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,70.944163,0.250244,660.753584,2456.669472,calls/second,milliseconds
1733002865,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,70.361469,0.230236,649.832288,2443.059150,calls/second,milliseconds
1733002870,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,69.789327,0.211827,639.091505,2429.524231,calls/second,milliseconds
1733002875,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,69.227711,0.194891,628.528252,2416.064298,calls/second,milliseconds
1733002880,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,68.673848,0.179308,618.139593,2402.678934,calls/second,milliseconds
1733002885,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,68.129300,0.164971,607.922644,2389.367728,calls/second,milliseconds
1733002890,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,67.592432,0.151781,597.874567,2376.130267,calls/second,milliseconds
1733002895,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,67.064169,0.139645,587.992570,2362.966145,calls/second,milliseconds
1733002900,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,66.544305,0.128480,578.273907,2349.874953,calls/second,milliseconds
1733002905,42918,0.104900,0.006466,0.000999,0.012988,0.002300,0.004699,0.037830,0.058883,0.070680,0.104685,66.031479,0.118207,568.715880,2336.856289,calls/second,milliseconds
