t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1733002320,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,325.328735,569.416866,995.245646,1091.638923,calls/second,milliseconds
1733002325,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,302.070864,523.888807,978.795683,1085.591078,calls/second,milliseconds
1733002330,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,281.963728,482.000971,962.617613,1079.576738,calls/second,milliseconds
1733002335,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,264.317635,443.462301,946.706943,1073.595719,calls/second,milliseconds
1733002340,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,248.770977,408.005013,931.059254,1067.647836,calls/second,milliseconds
1733002345,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,234.914731,375.382733,915.670198,1061.732904,calls/second,milliseconds
1733002350,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,222.565585,345.368787,900.535501,1055.850743,calls/second,milliseconds
1733002355,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,211.416884,317.754624,885.650958,1050.001169,calls/second,milliseconds
1733002360,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,201.354764,292.348367,871.012435,1044.184003,calls/second,milliseconds
1733002365,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,192.191587,268.973482,856.615866,1038.399065,calls/second,milliseconds
1733002370,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,183.827178,247.467550,842.457251,1032.646176,calls/second,milliseconds
1733002375,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,176.181774,227.681137,828.532658,1026.925159,calls/second,milliseconds
1733002380,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,169.124562,209.476758,814.838217,1021.235838,calls/second,milliseconds
1733002385,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,162.614042,192.727922,801.370126,1015.578036,calls/second,milliseconds
1733002390,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,156.587924,177.318248,788.124643,1009.951580,calls/second,milliseconds
1733002395,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,150.998469,163.140663,775.098089,1004.356294,calls/second,milliseconds
1733002400,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,145.770301,150.096656,762.286844,998.792008,calls/second,milliseconds
1733002405,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,140.927491,138.095590,749.687351,993.258548,calls/second,milliseconds
1733002410,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,136.374638,127.054076,737.296109,987.755745,calls/second,milliseconds
1733002415,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,132.120501,116.895393,725.109676,982.283428,calls/second,milliseconds
1733002420,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,128.116032,107.548954,713.124667,976.841428,calls/second,milliseconds
1733002425,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,124.345197,98.949814,701.337753,971.429578,calls/second,milliseconds
1733002430,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,120.796033,91.038224,689.745660,966.047711,calls/second,milliseconds
1733002435,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,117.435531,83.759209,678.345167,960.695660,calls/second,milliseconds
1733002440,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,114.261412,77.062193,667.133107,955.373260,calls/second,milliseconds
1733002445,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,111.253051,70.900640,656.106367,950.080347,calls/second,milliseconds
1733002450,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,108.402098,65.231738,645.261883,944.816757,calls/second,milliseconds
1733002455,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,105.686641,60.016096,634.596642,939.582329,calls/second,milliseconds
1733002460,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,103.114203,55.217474,624.107682,934.376900,calls/second,milliseconds
1733002465,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,100.653043,50.802529,613.792089,929.200310,calls/second,milliseconds
1733002470,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,98.310991,46.740583,603.646998,924.052399,calls/second,milliseconds
1733002475,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,96.081000,43.003412,593.669591,918.933008,calls/second,milliseconds
1733002480,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,93.943686,39.565049,583.857096,913.841980,calls/second,milliseconds
1733002485,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,91.903314,36.401602,574.206787,908.779156,calls/second,milliseconds
1733002490,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,89.939241,33.491091,564.715983,903.744381,calls/second,milliseconds
1733002495,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,88.072822,30.813291,555.382049,898.737500,calls/second,milliseconds
1733002500,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,86.274131,28.349596,546.202391,893.758358,calls/second,milliseconds
1733002505,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,84.547336,26.082888,537.174460,888.806801,calls/second,milliseconds
1733002510,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,82.887592,23.997415,528.295747,883.882676,calls/second,milliseconds
1733002515,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,81.295662,22.078688,519.563786,878.985832,calls/second,milliseconds
1733002520,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,79.761709,20.313373,510.976152,874.116116,calls/second,milliseconds
1733002525,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,78.282969,18.689206,502.530459,869.273380,calls/second,milliseconds
1733002530,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,76.859649,17.194899,494.224362,864.457474,calls/second,milliseconds
1733002535,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,75.489615,15.820071,486.055551,859.668248,calls/second,milliseconds
1733002540,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,74.161112,14.555168,478.021760,854.905555,calls/second,milliseconds
1733002545,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,72.883312,13.391401,470.120755,850.169248,calls/second,milliseconds
1733002550,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,71.647531,12.320684,462.350342,845.459181,calls/second,milliseconds
1733002555,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,70.452277,11.335576,454.708363,840.775209,calls/second,milliseconds
1733002560,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,69.297309,10.429234,447.192695,836.117187,calls/second,milliseconds
1733002565,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,68.182338,9.595358,439.801250,831.484970,calls/second,milliseconds
1733002570,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,67.098885,8.828156,432.531975,826.878417,calls/second,milliseconds
1733002575,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,66.049574,8.122295,425.382850,822.297385,calls/second,milliseconds
1733002580,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,65.034721,7.472872,418.351890,817.741733,calls/second,milliseconds
1733002585,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,64.048799,6.875375,411.437141,813.211319,calls/second,milliseconds
1733002590,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,63.092821,6.325650,404.636684,808.706005,calls/second,milliseconds
1733002595,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,62.165341,5.819879,397.948628,804.225651,calls/second,milliseconds
1733002600,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,61.262541,5.354547,391.371115,799.770118,calls/second,milliseconds
1733002605,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,60.386809,4.926421,384.902320,795.339270,calls/second,milliseconds
1733002610,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,59.537804,4.532526,378.540444,790.932970,calls/second,milliseconds
1733002615,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,58.710059,4.170125,372.283721,786.551081,calls/second,milliseconds
1733002620,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,57.903091,3.836701,366.130412,782.193468,calls/second,milliseconds
1733002625,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,57.123987,3.529935,360.078809,777.859998,calls/second,milliseconds
1733002630,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,56.362631,3.247697,354.127229,773.550535,calls/second,milliseconds
1733002635,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,55.620245,2.988025,348.274021,769.264948,calls/second,milliseconds
1733002640,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,54.897177,2.749116,342.517558,765.003103,calls/second,milliseconds
1733002645,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,54.194177,2.529309,336.856241,760.764869,calls/second,milliseconds
1733002650,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,53.506706,2.327077,331.288497,756.550116,calls/second,milliseconds
1733002655,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,52.838134,2.141014,325.812780,752.358714,calls/second,milliseconds
1733002660,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,52.186220,1.969828,320.427568,748.190532,calls/second,milliseconds
1733002665,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,51.550458,1.812329,315.131366,744.045443,calls/second,milliseconds
1733002670,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,50.929090,1.667423,309.922703,739.923318,calls/second,milliseconds
1733002675,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,50.322091,1.534103,304.800131,735.824030,calls/second,milliseconds
1733002680,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,49.730101,1.411443,299.762228,731.747453,calls/second,milliseconds
1733002685,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,49.151672,1.298591,294.807594,727.693461,calls/second,milliseconds
1733002690,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,48.586665,1.194761,289.934853,723.661929,calls/second,milliseconds
1733002695,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,48.034873,1.099233,285.142652,719.652732,calls/second,milliseconds
1733002700,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,47.494317,1.011343,280.429658,715.665746,calls/second,milliseconds
1733002705,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,46.966575,0.930481,275.794564,711.700849,calls/second,milliseconds
1733002710,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,46.450303,0.856084,271.236080,707.757918,calls/second,milliseconds
1733002715,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,45.945904,0.787635,266.752942,703.836832,calls/second,milliseconds
1733002720,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,45.451097,0.724659,262.343904,699.937469,calls/second,milliseconds
1733002725,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,44.968901,0.666719,258.007741,696.059709,calls/second,milliseconds
1733002730,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,44.494359,0.613411,253.743248,692.203432,calls/second,milliseconds
1733002735,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,44.030904,0.564365,249.549241,688.368520,calls/second,milliseconds
1733002740,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,43.577601,0.519241,245.424555,684.554854,calls/second,milliseconds
1733002745,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,43.132916,0.477725,241.368044,680.762316,calls/second,milliseconds
1733002750,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,42.696802,0.439528,237.378581,676.990789,calls/second,milliseconds
1733002755,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,42.270226,0.404385,233.455058,673.240157,calls/second,milliseconds
1733002760,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,41.851811,0.372052,229.596385,669.510305,calls/second,milliseconds
1733002765,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,41.440443,0.342305,225.801491,665.801116,calls/second,milliseconds
1733002770,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,41.038845,0.314936,222.069320,662.112476,calls/second,milliseconds
1733002775,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,40.643824,0.289755,218.398837,658.444273,calls/second,milliseconds
1733002780,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,40.257403,0.266587,214.789022,654.796391,calls/second,milliseconds
1733002785,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,39.877369,0.245272,211.238872,651.168720,calls/second,milliseconds
1733002790,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,39.504836,0.225661,207.747400,647.561146,calls/second,milliseconds
1733002795,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,39.138836,0.207618,204.313638,643.973559,calls/second,milliseconds
1733002800,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,38.779242,0.191018,200.936631,640.405847,calls/second,milliseconds
1733002805,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,38.426928,0.175745,197.615440,636.857902,calls/second,milliseconds
1733002810,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,38.080874,0.161693,194.349144,633.329612,calls/second,milliseconds
1733002815,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,37.740654,0.148765,191.136835,629.820870,calls/second,milliseconds
1733002820,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,37.406873,0.136870,187.977621,626.331566,calls/second,milliseconds
1733002825,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,37.078329,0.125927,184.870625,622.861594,calls/second,milliseconds
1733002830,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,36.755634,0.115858,181.814982,619.410847,calls/second,milliseconds
1733002835,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,36.438666,0.106595,178.809845,615.979216,calls/second,milliseconds
1733002840,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,36.127587,0.098072,175.854378,612.566598,calls/second,milliseconds
1733002845,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,35.821524,0.090231,172.947761,609.172886,calls/second,milliseconds
1733002850,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,35.520423,0.083016,170.089186,605.797975,calls/second,milliseconds
1733002855,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,35.224094,0.076379,167.277859,602.441762,calls/second,milliseconds
1733002860,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,34.933325,0.070272,164.512999,599.104144,calls/second,milliseconds
1733002865,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,34.646394,0.064653,161.793838,595.785016,calls/second,milliseconds
1733002870,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,34.364669,0.059484,159.119621,592.484276,calls/second,milliseconds
1733002875,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,34.088125,0.054728,156.489605,589.201823,calls/second,milliseconds
1733002880,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,33.815393,0.050352,153.903060,585.937555,calls/second,milliseconds
1733002885,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,33.547255,0.046326,151.359266,582.691372,calls/second,milliseconds
1733002890,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,33.282897,0.042622,148.857517,579.463174,calls/second,milliseconds
1733002895,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,33.022776,0.039214,146.397119,576.252859,calls/second,milliseconds
1733002900,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,32.766790,0.036079,143.977387,573.060331,calls/second,milliseconds
1733002905,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,32.514272,0.033194,141.597650,569.885490,calls/second,milliseconds
1733002910,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,32.266707,0.030540,139.257247,566.728237,calls/second,milliseconds
1733002915,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,32.021916,0.028098,136.955527,563.588477,calls/second,milliseconds
1733002920,21133,0.267000,0.028217,0.003500,0.028536,0.019200,0.039975,0.082355,0.108127,0.124349,0.266327,31.781094,0.025851,134.691851,560.466111,calls/second,milliseconds
