t,count
1733004430,0
1733004435,0
1733004440,0
1733004445,0
1733004450,0
1733004455,0
1733004460,0
1733004465,0
1733004470,0
1733004475,0
1733004480,0
1733004485,0
1733004490,0
1733004495,0
1733004500,0
1733004505,0
1733004510,0
1733004515,0
1733004520,0
1733004525,0
1733004530,0
1733004535,0
1733004540,0
1733004545,0
1733004550,0
1733004555,0
1733004560,0
1733004565,0
1733004570,0
1733004575,0
1733004580,0
1733004585,0
1733004590,0
1733004595,0
1733004600,0
1733004605,0
1733004610,0
1733004615,0
1733004620,0
1733004625,0
1733004630,0
1733004635,0
1733004640,0
1733004645,0
1733004650,0
1733004655,0
1733004660,0
1733004665,0
1733004670,0
1733004675,0
1733004680,0
1733004685,0
1733004690,0
1733004695,0
1733004700,0
1733004705,0
1733004710,0
1733004715,0
1733004720,0
1733004725,0
1733004730,0
1733004735,0
1733004740,0
1733004745,0
1733004750,0
1733004755,0
1733004760,0
1733004765,0
1733004770,0
1733004775,0
1733004780,0
1733004785,0
1733004790,0
1733004795,0
1733004800,0
1733004805,0
1733004810,0
1733004815,0
1733004820,0
1733004825,0
1733004830,0
1733004835,0
1733004840,0
1733004845,0
1733004850,0
1733004855,0
1733004860,0
1733004865,0
1733004870,0
1733004875,0
1733004880,0
1733004885,0
1733004890,0
1733004895,0
1733004900,0
1733004905,0
1733004910,0
1733004915,0
1733004920,0
1733004925,0
1733004930,0
1733004935,0
1733004940,0
1733004945,0
1733004950,0
1733004955,0
1733004960,0
1733004965,0
1733004970,0
1733004975,0
1733004980,0
1733004985,0
1733004990,0
1733004995,0
1733005000,0
1733005005,0
1733005010,0
1733005015,0
1733005020,0
1733005025,0
1733005030,0
1733005035,0
1733005040,0
1733005045,0
1733005050,0
1733005055,0
