t,count
1733004740,427987
1733004745,427987
1733004750,427987
1733004755,427987
1733004760,427987
1733004765,427987
1733004770,427987
1733004775,427987
1733004780,427987
1733004785,427987
1733004790,427987
1733004795,427987
1733004800,427987
1733004805,427987
1733004810,427987
1733004815,427987
1733004820,427987
1733004825,427987
1733004830,427987
1733004835,427987
1733004840,427987
1733004845,427987
1733004850,427987
1733004855,427987
1733004860,427987
1733004865,427987
1733004870,427987
1733004875,427987
1733004880,427987
1733004885,427987
1733004890,427987
1733004895,427987
1733004900,427987
1733004905,427987
1733004910,427987
1733004915,427987
1733004920,427987
1733004925,427987
1733004930,427987
1733004935,427987
1733004940,427987
1733004945,427987
1733004950,427987
1733004955,427987
1733004960,427987
1733004965,427987
1733004970,427987
1733004975,427987
1733004980,427987
1733004985,427987
1733004990,427987
1733004995,427987
1733005000,427987
1733005005,427987
1733005010,427987
1733005015,427987
1733005020,427987
1733005025,427987
1733005030,427987
1733005035,427987
1733005040,427987
1733005045,427987
1733005050,427987
